,geoid,White,Black | Afr American,American Indian|Alaska Native,Asian,Native Hawaiian,Other race,Hispanic|Latino (any race),Asian:Asian Indian,Asian:Chinese,Asian:Filipino,Asian:Japanese,Asian:Korean,Asian:Vietnamese,Asian:Other Asian,Hispanic|Latino: Mexican,Hispanic|Latino: Puerto Rican,Hispanic|Latino: Cuban,total_population,incident_year,Two races,gas_leaks,gas_leaks_per_person
1627,36081047600,3423.0,1704.0,45.0,3004.0,0.0,449.0,1023.0,1390.0,621.0,416.0,0.0,67.0,0.0,510.0,0.0,179.0,311.0,8728.0,12093,103.0,12,0.001374885426214482
1628,36081047800,7957.0,8523.0,17.0,8954.0,0.0,4227.0,6917.0,5422.0,167.0,1829.0,0.0,76.0,0.0,1460.0,819.0,524.0,79.0,30199.0,12093,521.0,32,0.0010596377363488857
1629,36081047900,8006.0,378.0,81.0,23058.0,0.0,1271.0,5539.0,793.0,13032.0,2135.0,283.0,2442.0,136.0,4237.0,427.0,717.0,174.0,32887.0,12093,93.0,25,0.0007601787940523611
1630,36081048000,1845.0,2285.0,980.0,5174.0,0.0,2807.0,3119.0,2582.0,209.0,1370.0,0.0,0.0,32.0,981.0,195.0,180.0,0.0,13200.0,10078,109.0,12,0.0009090909090909091
1631,36081048100,9790.0,1749.0,0.0,15905.0,0.0,4204.0,10574.0,1950.0,5269.0,339.0,78.0,1088.0,0.0,7181.0,3348.0,807.0,161.0,31981.0,10079,333.0,12,0.0003752227885306901
1632,36081048200,681.0,2146.0,0.0,2952.0,0.0,1276.0,1318.0,2214.0,164.0,238.0,0.0,3.0,0.0,333.0,0.0,222.0,52.0,7261.0,10080,206.0,8,0.0011017766147913511
1633,36081048300,7690.0,165.0,325.0,11824.0,55.0,3942.0,9793.0,1821.0,3461.0,1209.0,80.0,708.0,25.0,4520.0,4062.0,709.0,62.0,24209.0,12093,208.0,10,0.0004130695196001487
1634,36081048400,2163.0,9312.0,0.0,11594.0,278.0,5360.0,3587.0,7889.0,127.0,1602.0,0.0,0.0,92.0,1884.0,82.0,804.0,0.0,28844.0,12093,137.0,16,0.000554708084870337
1635,36081048500,3152.0,252.0,0.0,12364.0,0.0,1839.0,3516.0,421.0,5625.0,1418.0,0.0,639.0,71.0,4190.0,555.0,38.0,244.0,17722.0,8064,115.0,5,0.00028213519918745064
1636,36081048900,2434.0,32.0,11.0,5248.0,0.0,2017.0,3715.0,219.0,4265.0,233.0,0.0,442.0,0.0,89.0,1348.0,563.0,0.0,9746.0,12093,4.0,17,0.001744305356043505
1637,36081049200,3854.0,14357.0,138.0,6698.0,0.0,1520.0,3989.0,2235.0,314.0,1150.0,0.0,0.0,0.0,2999.0,317.0,1501.0,129.0,26659.0,12093,92.0,32,0.0012003450992160245
1638,36081049301,6933.0,195.0,0.0,3804.0,0.0,705.0,3078.0,0.0,2611.0,413.0,0.0,342.0,233.0,205.0,231.0,805.0,75.0,11689.0,12093,52.0,18,0.0015399093164513646
1639,36081049302,9353.0,484.0,46.0,1455.0,0.0,1453.0,4467.0,0.0,1173.0,149.0,0.0,92.0,0.0,41.0,688.0,871.0,99.0,13057.0,10080,266.0,18,0.0013785708815194915
1640,36081049500,5557.0,161.0,14.0,438.0,0.0,706.0,2347.0,79.0,252.0,29.0,0.0,55.0,0.0,23.0,9.0,304.0,0.0,6908.0,10080,32.0,23,0.0033294730746960045
1641,36081049600,2712.0,4272.0,61.0,5402.0,214.0,4141.0,4246.0,3825.0,70.0,970.0,0.0,0.0,24.0,513.0,0.0,1035.0,12.0,17194.0,12093,392.0,22,0.0012795161102710248
1642,36081049700,8514.0,114.0,0.0,6438.0,130.0,863.0,3596.0,231.0,5316.0,791.0,0.0,0.0,0.0,100.0,159.0,416.0,328.0,16700.0,12093,641.0,18,0.0010778443113772455
1643,36081049900,6168.0,69.0,241.0,17291.0,0.0,2066.0,4682.0,804.0,12387.0,2410.0,0.0,717.0,0.0,973.0,784.0,163.0,354.0,25924.0,10080,89.0,35,0.001350100293164635
1644,36081050000,2392.0,18363.0,36.0,2383.0,0.0,2339.0,3800.0,2015.0,7.0,25.0,0.0,19.0,0.0,317.0,120.0,1552.0,282.0,25688.0,12093,175.0,46,0.0017907194020554344
1645,36081050201,162.0,4607.0,0.0,287.0,0.0,499.0,836.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,233.0,52.0,5657.0,8062,102.0,8,0.0014141771256849921
1646,36081050202,90.0,3361.0,0.0,394.0,0.0,206.0,342.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,4107.0,6047,56.0,3,0.0007304601899196494
1647,36081050400,532.0,10490.0,7.0,38.0,0.0,434.0,822.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,6.0,559.0,0.0,11618.0,12093,117.0,13,0.0011189533482527114
1648,36081050500,5028.0,231.0,0.0,2870.0,0.0,691.0,1795.0,175.0,1543.0,0.0,0.0,244.0,71.0,837.0,73.0,453.0,0.0,8820.0,12093,0.0,15,0.0017006802721088435
1649,36081050600,91.0,7559.0,0.0,1147.0,0.0,616.0,647.0,921.0,76.0,0.0,0.0,0.0,0.0,150.0,0.0,45.0,0.0,9571.0,12093,158.0,20,0.0020896458050360463
1650,36081050700,11890.0,401.0,0.0,5785.0,0.0,1595.0,3864.0,171.0,4389.0,172.0,0.0,127.0,825.0,101.0,639.0,562.0,41.0,19779.0,10079,108.0,14,0.0007078214267657617
1651,36081050800,360.0,10077.0,0.0,524.0,0.0,741.0,570.0,89.0,8.0,0.0,0.0,0.0,427.0,0.0,58.0,181.0,0.0,11943.0,12093,241.0,34,0.0028468558988528846
1652,36081051000,201.0,5841.0,0.0,1050.0,0.0,277.0,495.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,77.0,0.0,7403.0,8062,34.0,14,0.0018911252195056058
1653,36081051100,8653.0,12.0,11.0,1012.0,0.0,411.0,1973.0,168.0,574.0,92.0,0.0,7.0,0.0,171.0,61.0,288.0,6.0,10232.0,10080,133.0,9,0.0008795934323690383
1654,36081051200,373.0,12904.0,0.0,471.0,0.0,2811.0,1865.0,213.0,0.0,18.0,0.0,0.0,0.0,240.0,125.0,860.0,0.0,16828.0,12093,269.0,31,0.0018421678155455194
1655,36081051300,6470.0,79.0,0.0,3214.0,0.0,918.0,2224.0,0.0,2165.0,269.0,0.0,556.0,224.0,0.0,0.0,338.0,34.0,10703.0,10080,22.0,12,0.0011211809772960853
1656,36081051500,14050.0,281.0,0.0,819.0,0.0,1107.0,3704.0,0.0,468.0,161.0,0.0,84.0,0.0,106.0,132.0,782.0,92.0,16359.0,12093,102.0,30,0.0018338529249954153
1657,36081051600,685.0,8369.0,52.0,0.0,0.0,419.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,213.0,95.0,9525.0,10079,0.0,10,0.0010498687664041995
1658,36081051700,7640.0,46.0,50.0,239.0,0.0,1207.0,3567.0,25.0,160.0,54.0,0.0,0.0,0.0,0.0,395.0,929.0,183.0,9222.0,10079,40.0,32,0.003469963131641726
1659,36081051800,541.0,10795.0,0.0,1.0,0.0,428.0,1131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,77.0,60.0,11846.0,10075,81.0,13,0.001097416849569475
1660,36081052000,190.0,6008.0,0.0,36.0,0.0,229.0,456.0,0.0,0.0,0.0,17.0,0.0,0.0,19.0,14.0,192.0,0.0,6537.0,8062,74.0,6,0.0009178522257916476
1661,36081052100,9025.0,348.0,0.0,505.0,0.0,667.0,2257.0,5.0,254.0,241.0,5.0,0.0,0.0,0.0,16.0,391.0,0.0,11107.0,12093,562.0,14,0.0012604663725578464
1662,36081052200,16.0,8420.0,282.0,98.0,0.0,231.0,528.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,9064.0,10080,17.0,9,0.0009929390997352162
1663,36081052400,239.0,8548.0,0.0,379.0,0.0,571.0,915.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,162.0,9803.0,12093,66.0,12,0.0012241150668162808
1664,36081052500,8964.0,193.0,0.0,1082.0,0.0,1064.0,3055.0,160.0,529.0,284.0,0.0,53.0,56.0,0.0,20.0,781.0,66.0,11418.0,12093,115.0,13,0.001138553161674549
1665,36081052600,426.0,7682.0,0.0,131.0,0.0,320.0,1127.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,51.0,480.0,0.0,9003.0,10075,444.0,17,0.0018882594690658669
1666,36081052800,19.0,6293.0,0.0,263.0,42.0,332.0,589.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,6997.0,10080,48.0,11,0.0015721023295698156
1667,36081053000,54.0,13123.0,118.0,0.0,0.0,387.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,13878.0,12093,196.0,24,0.0017293558149589277
1668,36081053100,14987.0,215.0,166.0,600.0,0.0,2031.0,6121.0,0.0,100.0,461.0,0.0,0.0,0.0,39.0,523.0,1033.0,67.0,17999.0,12093,0.0,16,0.0008889382743485749
1669,36081053200,320.0,9262.0,161.0,118.0,17.0,278.0,721.0,117.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,10835.0,12093,679.0,28,0.0025842178126442086
1670,36081053401,557.0,9371.0,0.0,93.0,0.0,315.0,811.0,81.0,12.0,0.0,0.0,0.0,0.0,0.0,252.0,108.0,46.0,10554.0,10076,218.0,14,0.0013265112753458404
1671,36081053500,4380.0,23.0,34.0,339.0,0.0,1891.0,4943.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,1620.0,723.0,0.0,6667.0,10080,0.0,7,0.0010499475026248687
1672,36081053601,458.0,9177.0,215.0,476.0,0.0,1138.0,1299.0,449.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,46.0,11520.0,12093,56.0,12,0.0010416666666666667
1673,36081053800,72.0,7762.0,67.0,311.0,0.0,450.0,452.0,79.0,5.0,0.0,0.0,227.0,0.0,0.0,9.0,173.0,0.0,8767.0,10080,105.0,10,0.0011406410402646286
1674,36081053900,17973.0,651.0,164.0,5192.0,0.0,2024.0,12195.0,580.0,1307.0,2981.0,15.0,223.0,0.0,86.0,1837.0,4838.0,0.0,26265.0,12093,261.0,13,0.0004949552636588616
1675,36081054000,1479.0,18474.0,88.0,1657.0,0.0,4352.0,3884.0,1200.0,0.0,0.0,0.0,0.0,0.0,457.0,220.0,721.0,0.0,26406.0,12093,356.0,51,0.0019313792319927288
1676,36081054200,6254.0,6217.0,96.0,6224.0,205.0,3755.0,5648.0,4217.0,174.0,1680.0,0.0,0.0,0.0,153.0,167.0,1302.0,331.0,23234.0,10080,483.0,15,0.0006456055780321942
1677,36081054500,18086.0,235.0,0.0,1963.0,0.0,2338.0,15728.0,231.0,1094.0,0.0,0.0,383.0,74.0,181.0,3722.0,2316.0,80.0,23231.0,12093,609.0,18,0.0007748267401317205
1678,36081054700,10944.0,595.0,0.0,1875.0,0.0,1723.0,10661.0,356.0,1228.0,0.0,37.0,0.0,0.0,254.0,1420.0,2330.0,0.0,15203.0,6045,66.0,5,0.00032888245740972177
1679,36081054800,1638.0,3381.0,137.0,5545.0,0.0,2354.0,2124.0,2493.0,0.0,1275.0,0.0,372.0,0.0,1405.0,159.0,426.0,61.0,13191.0,12093,136.0,10,0.0007580926389204761
1680,36081054900,27378.0,1036.0,56.0,3447.0,0.0,2357.0,24079.0,176.0,1914.0,43.0,289.0,14.0,183.0,828.0,3538.0,7515.0,49.0,34601.0,12093,327.0,41,0.0011849368515360827
1681,36081055100,22392.0,772.0,230.0,2595.0,0.0,2247.0,12748.0,89.0,1869.0,19.0,0.0,48.0,0.0,570.0,878.0,6114.0,0.0,28443.0,12093,207.0,26,0.0009141089195935731
1682,36081055200,3145.0,5976.0,175.0,5316.0,0.0,2586.0,4238.0,2722.0,261.0,1078.0,123.0,0.0,0.0,1132.0,25.0,924.0,0.0,17412.0,12093,214.0,34,0.00195267631518493
1683,36081055400,2367.0,1731.0,17.0,3728.0,76.0,1348.0,2350.0,1537.0,326.0,805.0,0.0,0.0,0.0,1060.0,154.0,439.0,55.0,9283.0,8064,16.0,5,0.0005386189809328881
1684,36081055600,2576.0,1746.0,0.0,6524.0,0.0,2239.0,3144.0,3490.0,556.0,1595.0,0.0,49.0,28.0,806.0,466.0,773.0,211.0,13510.0,12093,425.0,14,0.0010362694300518134
1685,36081055700,18260.0,448.0,0.0,1954.0,0.0,1768.0,13301.0,320.0,1361.0,0.0,149.0,86.0,0.0,38.0,1127.0,6763.0,44.0,22796.0,12093,366.0,27,0.001184418319003334
1686,36081055800,1518.0,1052.0,0.0,2175.0,0.0,1185.0,1764.0,1598.0,138.0,57.0,0.0,0.0,0.0,382.0,14.0,736.0,88.0,6517.0,8066,587.0,8,0.0012275586926499924
1687,36081056000,1894.0,1049.0,7.0,2363.0,0.0,609.0,1065.0,1101.0,24.0,527.0,0.0,0.0,0.0,711.0,0.0,58.0,67.0,5993.0,8059,71.0,8,0.0013348907058234607
1688,36081056100,43.0,0.0,0.0,17.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,4.0,0.0,60.0,2018,0.0,1,0.016666666666666666
1689,36081056200,2588.0,1162.0,23.0,1893.0,0.0,2028.0,2654.0,1272.0,375.0,171.0,0.0,0.0,51.0,24.0,197.0,366.0,116.0,7865.0,10075,171.0,11,0.0013986013986013986
1690,36081056400,2900.0,1251.0,0.0,2923.0,0.0,1828.0,2389.0,1522.0,54.0,264.0,0.0,94.0,0.0,989.0,205.0,161.0,0.0,9108.0,12093,206.0,13,0.001427316644707949
1691,36081056500,3528.0,38.0,33.0,350.0,0.0,640.0,3747.0,0.0,0.0,0.0,0.0,0.0,75.0,275.0,273.0,1186.0,0.0,4589.0,6042,0.0,3,0.0006537371976465461
1692,36081056600,597.0,656.0,0.0,896.0,0.0,936.0,1278.0,541.0,28.0,0.0,0.0,132.0,0.0,195.0,0.0,194.0,0.0,3095.0,4029,10.0,3,0.0009693053311793214
1693,36081056700,18289.0,602.0,212.0,1545.0,0.0,1881.0,13355.0,35.0,233.0,1168.0,0.0,29.0,0.0,80.0,587.0,5769.0,0.0,22994.0,10078,465.0,14,0.000608854483778377
1694,36081056800,3006.0,20020.0,0.0,1348.0,0.0,2746.0,5775.0,574.0,436.0,150.0,0.0,0.0,0.0,188.0,0.0,1173.0,43.0,27604.0,12093,484.0,58,0.0021011447616287493
1695,36081057700,20194.0,203.0,0.0,1082.0,0.0,2036.0,9227.0,216.0,48.0,0.0,0.0,0.0,0.0,818.0,236.0,4913.0,0.0,23926.0,12093,411.0,25,0.001044888405918248
1696,36081057900,8784.0,58.0,143.0,335.0,0.0,524.0,3532.0,79.0,239.0,17.0,0.0,0.0,0.0,0.0,549.0,1966.0,0.0,9977.0,12093,133.0,23,0.0023053021950486118
1697,36081058000,652.0,18641.0,36.0,572.0,157.0,984.0,2504.0,185.0,0.0,155.0,0.0,0.0,0.0,232.0,0.0,1368.0,123.0,21384.0,12093,342.0,18,0.0008417508417508417
1698,36081058100,5756.0,107.0,0.0,128.0,0.0,163.0,2666.0,0.0,87.0,41.0,0.0,0.0,0.0,0.0,167.0,1509.0,50.0,6227.0,4035,73.0,4,0.0006423638991488678
1699,36081058200,1013.0,25681.0,50.0,168.0,0.0,2247.0,2992.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,526.0,84.0,29758.0,12093,599.0,34,0.0011425499025472141
1700,36081058300,15926.0,1266.0,83.0,763.0,0.0,1963.0,7611.0,20.0,482.0,44.0,169.0,0.0,0.0,48.0,285.0,4002.0,0.0,20224.0,12093,223.0,43,0.0021261867088607595
1701,36081058500,22033.0,426.0,0.0,2713.0,184.0,1145.0,11732.0,27.0,2267.0,183.0,69.0,126.0,0.0,41.0,1886.0,5171.0,0.0,26627.0,12093,126.0,51,0.0019153490817591166
1702,36081058700,17456.0,317.0,0.0,1095.0,0.0,792.0,4343.0,0.0,784.0,35.0,75.0,115.0,0.0,86.0,294.0,1710.0,13.0,19822.0,12093,162.0,13,0.000655836948844718
1703,36081058900,22887.0,267.0,165.0,883.0,0.0,1996.0,11675.0,39.0,110.0,95.0,69.0,0.0,0.0,570.0,2674.0,3809.0,32.0,26373.0,12093,175.0,29,0.0010996094490577485
1704,36081059000,88.0,5166.0,182.0,43.0,0.0,328.0,423.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,5843.0,8059,36.0,16,0.002738319356494951
1705,36081059100,26172.0,648.0,0.0,1415.0,0.0,2478.0,15016.0,118.0,208.0,743.0,0.0,346.0,0.0,0.0,2080.0,6043.0,88.0,31164.0,12093,451.0,27,0.0008663842895648826
1706,36081059200,274.0,4616.0,0.0,7.0,0.0,60.0,151.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,5007.0,8062,50.0,4,0.000798881565807869
1707,36081059300,21070.0,604.0,27.0,1304.0,0.0,1547.0,6575.0,0.0,604.0,177.0,48.0,18.0,228.0,229.0,1076.0,2040.0,107.0,24712.0,12093,160.0,20,0.0008093234056328909
1708,36081059400,49.0,9378.0,137.0,121.0,0.0,114.0,475.0,14.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,183.0,9839.0,12093,40.0,13,0.001321272487041366
1709,36081059500,21937.0,1039.0,78.0,1111.0,0.0,3659.0,12159.0,33.0,452.0,385.0,0.0,158.0,15.0,68.0,912.0,6110.0,183.0,27985.0,12093,161.0,55,0.001965338574236198
1710,36081059600,85.0,5382.0,0.0,1.0,0.0,76.0,274.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,5605.0,8066,61.0,7,0.0012488849241748439
1711,36081059800,317.0,7651.0,0.0,230.0,0.0,165.0,579.0,19.0,114.0,97.0,0.0,0.0,0.0,0.0,38.0,220.0,10.0,8492.0,10080,129.0,17,0.0020018841262364577
1712,36081059900,6000.0,39.0,0.0,252.0,0.0,88.0,1601.0,56.0,133.0,46.0,0.0,0.0,17.0,0.0,20.0,871.0,47.0,6561.0,10080,182.0,15,0.002286236854138089
1713,36081060000,101.0,5112.0,41.0,39.0,0.0,18.0,395.0,8.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,48.0,5318.0,10077,7.0,10,0.00188040616773223
1714,36081060100,8070.0,108.0,0.0,257.0,0.0,1664.0,4042.0,0.0,88.0,60.0,67.0,0.0,42.0,0.0,329.0,1182.0,0.0,10134.0,10077,35.0,8,0.0007894217485691731
1715,36081060300,9957.0,72.0,0.0,386.0,0.0,1117.0,4110.0,0.0,108.0,218.0,21.0,0.0,39.0,0.0,98.0,1594.0,98.0,11865.0,12093,333.0,32,0.00269700800674252
1716,36081060600,165.0,7217.0,0.0,25.0,0.0,471.0,451.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,9.0,26.0,22.0,7949.0,12093,71.0,13,0.0016354258397282676
1717,36081060800,84.0,4855.0,18.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,49.0,0.0,4981.0,6048,24.0,11,0.00220839188917888
1718,36081061000,155.0,5870.0,0.0,33.0,0.0,7.0,166.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,6129.0,8059,64.0,10,0.0016315875346712351
1719,36081061200,231.0,9775.0,0.0,0.0,0.0,92.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,13.0,0.0,10122.0,12093,24.0,13,0.001284331159849832
1720,36081061301,29414.0,627.0,85.0,2971.0,0.0,1859.0,11547.0,0.0,1702.0,318.0,0.0,19.0,0.0,932.0,1534.0,5098.0,0.0,35700.0,12093,744.0,48,0.0013445378151260505
1721,36081061302,38.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,8064,0.0,7,0.15555555555555556
1722,36081061400,51.0,3546.0,0.0,50.0,0.0,219.0,254.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,3895.0,6046,29.0,5,0.0012836970474967907
1723,36081061601,229.0,11006.0,0.0,101.0,0.0,10.0,615.0,23.0,35.0,0.0,0.0,0.0,43.0,0.0,0.0,418.0,0.0,11365.0,10080,19.0,18,0.0015838099428068632
1724,36081061602,304.0,5541.0,57.0,34.0,0.0,155.0,574.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,342.0,0.0,6254.0,10076,163.0,10,0.0015989766549408379
1725,36081061800,432.0,10133.0,0.0,39.0,0.0,85.0,175.0,0.0,20.0,0.0,0.0,0.0,0.0,19.0,0.0,22.0,80.0,10850.0,12093,161.0,32,0.0029493087557603687
1726,36081061900,14888.0,143.0,0.0,498.0,0.0,797.0,4811.0,0.0,112.0,274.0,0.0,85.0,27.0,0.0,335.0,1597.0,0.0,16662.0,12093,336.0,30,0.0018005041411595247
1727,36081062000,242.0,6060.0,103.0,508.0,0.0,159.0,539.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,27.0,212.0,0.0,7072.0,10076,0.0,7,0.0009898190045248868
1728,36081062100,9098.0,48.0,0.0,161.0,0.0,776.0,3142.0,0.0,136.0,0.0,0.0,0.0,0.0,25.0,61.0,1114.0,0.0,10109.0,8065,26.0,8,0.0007913740231476902
1729,36081062200,63.0,3117.0,0.0,47.0,0.0,25.0,172.0,0.0,40.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0,0.0,3278.0,4029,26.0,4,0.0012202562538133007
1730,36081062300,9555.0,78.0,87.0,53.0,0.0,496.0,3059.0,0.0,38.0,15.0,0.0,0.0,0.0,0.0,25.0,1355.0,160.0,10269.0,10078,0.0,13,0.0012659460512221248
1731,36081062400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8060,0.0,6,inf
1732,36081062500,14131.0,307.0,0.0,534.0,0.0,539.0,3957.0,0.0,48.0,38.0,0.0,87.0,0.0,361.0,0.0,1696.0,11.0,15556.0,12093,45.0,19,0.0012213936744664437
1733,36081062600,749.0,16477.0,31.0,92.0,0.0,526.0,1391.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,29.0,468.0,138.0,17921.0,12093,46.0,44,0.002455220132805089
1734,36081062700,13003.0,29.0,47.0,219.0,30.0,798.0,6152.0,30.0,79.0,89.0,21.0,0.0,0.0,0.0,281.0,2079.0,158.0,14126.0,10077,0.0,22,0.0015574118646467508
1735,36081062900,7278.0,184.0,20.0,568.0,0.0,774.0,2328.0,0.0,236.0,145.0,0.0,51.0,0.0,136.0,98.0,1099.0,12.0,8961.0,6049,137.0,5,0.0005579734404642339
1736,36081063000,103.0,8261.0,0.0,0.0,0.0,114.0,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,263.0,8642.0,10075,164.0,17,0.001967137236750752
1737,36081063200,227.0,13465.0,0.0,409.0,0.0,349.0,545.0,0.0,381.0,0.0,0.0,28.0,0.0,0.0,34.0,25.0,0.0,14551.0,12093,101.0,23,0.0015806473781870662
1738,36081063301,2696.0,43.0,0.0,0.0,0.0,80.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,38.0,2842.0,4030,23.0,2,0.0007037297677691766
1739,36081063302,8915.0,31.0,17.0,18.0,0.0,118.0,2432.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,902.0,0.0,9125.0,12093,26.0,12,0.001315068493150685
1740,36081063500,12537.0,150.0,7.0,92.0,0.0,250.0,3555.0,0.0,63.0,6.0,23.0,0.0,0.0,0.0,61.0,1665.0,32.0,13086.0,10076,50.0,14,0.0010698456365581537
1741,36081063700,16469.0,699.0,0.0,1075.0,0.0,323.0,4772.0,510.0,320.0,0.0,0.0,38.0,0.0,207.0,252.0,2740.0,461.0,18889.0,12093,323.0,25,0.0013235216263433745
1742,36081063800,1622.0,20278.0,45.0,853.0,0.0,534.0,2195.0,72.0,213.0,256.0,0.0,0.0,0.0,312.0,56.0,1582.0,0.0,23733.0,12093,401.0,28,0.0011797918510091435
1743,36081063900,8609.0,305.0,0.0,979.0,0.0,892.0,2707.0,97.0,495.0,132.0,0.0,0.0,0.0,255.0,0.0,911.0,10.0,11075.0,8066,290.0,16,0.0014446952595936794
1744,36081064101,1804.0,21.0,0.0,277.0,0.0,12.0,378.0,60.0,99.0,33.0,0.0,43.0,11.0,31.0,30.0,92.0,0.0,2120.0,2016,6.0,1,0.0004716981132075472
1745,36081064102,582.0,0.0,0.0,4.0,0.0,0.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,12093,0.0,27,0.04607508532423208
1746,36081064500,5961.0,228.0,5.0,2703.0,0.0,705.0,1733.0,22.0,1400.0,591.0,298.0,181.0,106.0,105.0,143.0,537.0,0.0,9840.0,10080,238.0,26,0.0026422764227642275
1747,36081064600,178.0,17454.0,28.0,0.0,0.0,821.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,688.0,0.0,18613.0,12093,132.0,25,0.0013431472626658787
1748,36081065000,374.0,13868.0,91.0,0.0,0.0,200.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,95.0,138.0,14716.0,10080,183.0,16,0.0010872519706441968
1749,36081065400,2438.0,14577.0,32.0,731.0,0.0,423.0,3257.0,5.0,412.0,52.0,0.0,47.0,0.0,215.0,54.0,1111.0,0.0,18477.0,12093,276.0,19,0.0010283054608432106
1750,36081065501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10080,0.0,23,inf
1751,36081065600,1713.0,22564.0,0.0,696.0,0.0,632.0,1611.0,203.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,25696.0,10076,91.0,24,0.0009339975093399751
1752,36081065703,13246.0,38.0,0.0,230.0,0.0,519.0,2280.0,2.0,202.0,26.0,0.0,0.0,0.0,0.0,20.0,780.0,64.0,14099.0,10080,66.0,12,0.0008511241932051918
1753,36081065900,8445.0,0.0,27.0,323.0,0.0,182.0,789.0,81.0,167.0,75.0,0.0,0.0,0.0,0.0,71.0,435.0,13.0,8982.0,10077,5.0,12,0.0013360053440213762
1754,36081066000,2444.0,18643.0,357.0,275.0,0.0,264.0,2227.0,92.0,89.0,94.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,22007.0,12093,24.0,34,0.0015449629663288954
1755,36081066100,6672.0,100.0,0.0,538.0,0.0,73.0,743.0,0.0,127.0,411.0,0.0,0.0,0.0,0.0,19.0,147.0,43.0,7422.0,10076,39.0,7,0.0009431420102398275
1756,36081066300,13093.0,22.0,7.0,1826.0,0.0,302.0,1013.0,200.0,1323.0,39.0,9.0,70.0,71.0,114.0,13.0,333.0,115.0,15290.0,12093,40.0,22,0.0014388489208633094
1757,36081066400,3376.0,50222.0,0.0,1522.0,0.0,2445.0,3719.0,768.0,308.0,83.0,0.0,0.0,0.0,363.0,7.0,1195.0,19.0,57965.0,12093,400.0,38,0.0006555680151815751
1758,36081066501,13567.0,98.0,0.0,206.0,0.0,471.0,1188.0,0.0,29.0,62.0,0.0,7.0,99.0,9.0,158.0,36.0,128.0,14668.0,8063,326.0,10,0.0006817562039814562
1759,36081066701,13315.0,250.0,0.0,351.0,0.0,782.0,2905.0,86.0,220.0,45.0,0.0,0.0,0.0,0.0,481.0,660.0,75.0,14698.0,12093,0.0,18,0.0012246564158388895
